CountryName,Date,new_cases,Search Index
Australia,2021-05-02,98.0,20.0
Australia,2021-05-09,53.0,20.0
Australia,2021-05-16,32.0,24.0
Australia,2021-05-23,89.0,44.0
Australia,2021-05-30,77.0,42.0
Australia,2021-06-06,75.0,35.0
Australia,2021-06-13,83.0,32.0
Australia,2021-06-20,168.0,33.0
Australia,2021-06-27,254.0,57.0
Australia,2021-07-04,347.0,41.0
Australia,2021-07-11,799.0,44.0
Australia,2021-07-18,1019.0,51.0
Australia,2021-07-25,1465.0,53.0
Australia,2021-08-01,1945.0,81.0
Australia,2021-08-08,2769.0,75.0
Australia,2021-08-15,4929.0,82.0
Australia,2021-08-22,7230.0,100.0
Australia,2021-08-29,10363.0,70.0
Australia,2021-09-05,11984.0,68.0
Australia,2021-09-12,12025.0,65.0
Australia,2021-09-19,11931.0,57.0
Australia,2021-09-26,13829.0,47.0
Australia,2021-10-03,16083.0,51.0
Australia,2021-10-10,15733.0,49.0
Australia,2021-10-17,15342.0,44.0
Australia,2021-10-24,12018.0,35.0
Australia,2021-10-31,9750.0,29.0
Australia,2021-11-07,9294.0,32.0
Australia,2021-11-14,8834.0,26.0
Australia,2021-11-21,9542.0,21.0
Australia,2021-11-28,9852.0,18.0
Australia,2021-12-05,11089.0,18.0
Australia,2021-12-12,21726.0,30.0
Australia,2021-12-19,49943.0,24.0
Australia,2021-12-26,162361.0,21.0
Australia,2022-01-02,509502.0,35.0
Australia,2022-01-09,753659.0,35.0
Australia,2022-01-16,470754.0,28.0
Australia,2022-01-23,373653.0,16.0
Australia,2022-01-30,183593.0,14.0
Australia,2022-02-06,175034.0,13.0
Australia,2022-02-13,130918.0,11.0
Australia,2022-02-20,157479.0,10.0
Australia,2022-02-27,173918.0,9.0
Australia,2022-03-06,234431.0,9.0
Australia,2022-03-13,303672.0,8.0
Australia,2022-03-20,375072.0,9.0
Australia,2022-03-27,401050.0,8.0
Australia,2022-04-03,383382.0,8.0
Australia,2022-04-10,249216.0,7.0
Belgium,2020-01-26,0.0,7.0
Belgium,2020-02-02,1.0,4.0
Belgium,2020-02-09,0.0,4.0
Belgium,2020-02-16,0.0,2.0
Belgium,2020-02-23,0.0,9.0
Belgium,2020-03-01,168.0,7.0
Belgium,2020-03-08,520.0,10.0
Belgium,2020-03-15,2126.0,18.0
Belgium,2020-03-22,6319.0,11.0
Belgium,2020-03-29,9297.0,13.0
Belgium,2020-04-05,9587.0,13.0
Belgium,2020-04-12,9165.0,12.0
Belgium,2020-04-19,8142.0,11.0
Belgium,2020-04-26,4192.0,12.0
Belgium,2020-05-03,3079.0,12.0
Belgium,2020-05-10,2393.0,12.0
Belgium,2020-05-17,1821.0,11.0
Belgium,2020-05-24,1376.0,10.0
Belgium,2020-05-31,886.0,7.0
Belgium,2020-06-07,846.0,8.0
Belgium,2020-06-14,632.0,7.0
Belgium,2020-06-21,659.0,8.0
Belgium,2020-06-28,629.0,9.0
Belgium,2020-07-05,631.0,8.0
Belgium,2020-07-12,1237.0,11.0
Belgium,2020-07-19,2021.0,15.0
Belgium,2020-07-26,3675.0,13.0
Belgium,2020-08-02,3999.0,12.0
Belgium,2020-08-09,4468.0,16.0
Belgium,2020-08-16,3599.0,16.0
Belgium,2020-08-23,3131.0,11.0
Belgium,2020-08-30,3226.0,11.0
Belgium,2020-09-06,4653.0,13.0
Belgium,2020-09-13,8270.0,10.0
Belgium,2020-09-20,12055.0,9.0
Belgium,2020-09-27,14820.0,12.0
Belgium,2020-10-04,29308.0,13.0
Belgium,2020-10-11,56184.0,13.0
Belgium,2020-10-18,92294.0,17.0
Belgium,2020-10-25,123820.0,17.0
Belgium,2020-11-01,64939.0,11.0
Belgium,2020-11-08,37112.0,35.0
Belgium,2020-11-15,25624.0,27.0
Belgium,2020-11-22,17544.0,20.0
Belgium,2020-11-29,15494.0,27.0
Belgium,2020-12-06,13217.0,36.0
Belgium,2020-12-13,20601.0,33.0
Belgium,2020-12-20,14270.0,29.0
Belgium,2020-12-27,11139.0,35.0
Belgium,2021-01-03,13525.0,51.0
Belgium,2021-01-10,14515.0,51.0
Belgium,2021-01-17,14645.0,51.0
Belgium,2021-01-24,15983.0,54.0
Belgium,2021-01-31,16033.0,42.0
Belgium,2021-02-07,13245.0,34.0
Belgium,2021-02-14,15264.0,43.0
Belgium,2021-02-21,17035.0,58.0
Belgium,2021-02-28,16395.0,64.0
Belgium,2021-03-07,19512.0,61.0
Belgium,2021-03-14,22620.0,71.0
Belgium,2021-03-21,38122.0,60.0
Belgium,2021-03-28,31411.0,62.0
Belgium,2021-04-04,25013.0,80.0
Belgium,2021-04-11,24513.0,70.0
Belgium,2021-04-18,25041.0,66.0
Belgium,2021-04-25,21393.0,70.0
Belgium,2021-05-02,20917.0,77.0
Belgium,2021-05-09,15720.0,83.0
Belgium,2021-05-16,17057.0,86.0
Belgium,2021-05-23,12635.0,82.0
Belgium,2021-05-30,10111.0,94.0
Belgium,2021-06-06,5891.0,93.0
Belgium,2021-06-13,3319.0,100.0
Belgium,2021-06-20,3392.0,97.0
Belgium,2021-06-27,4032.0,81.0
Belgium,2021-07-04,7192.0,69.0
Belgium,2021-07-11,9713.0,77.0
Belgium,2021-07-18,10052.0,75.0
Belgium,2021-07-25,11250.0,67.0
Belgium,2021-08-01,12011.0,90.0
Belgium,2021-08-08,13143.0,55.0
Belgium,2021-08-15,13857.0,76.0
Belgium,2021-08-22,14183.0,41.0
Belgium,2021-08-29,14099.0,37.0
Belgium,2021-09-05,13508.0,35.0
Belgium,2021-09-12,14298.0,30.0
Belgium,2021-09-19,13909.0,35.0
Belgium,2021-09-26,13474.0,30.0
Belgium,2021-10-03,13905.0,24.0
Belgium,2021-10-10,18767.0,26.0
Belgium,2021-10-17,32491.0,33.0
Belgium,2021-10-24,48290.0,42.0
Belgium,2021-10-31,53813.0,37.0
Belgium,2021-11-07,70249.0,37.0
Belgium,2021-11-14,96788.0,47.0
Belgium,2021-11-21,120133.0,48.0
Belgium,2021-11-28,125834.0,44.0
Belgium,2021-12-05,102305.0,40.0
Belgium,2021-12-12,69992.0,45.0
Belgium,2021-12-19,38347.0,39.0
Belgium,2021-12-26,67232.0,38.0
Belgium,2022-01-02,126343.0,43.0
Belgium,2022-01-09,179045.0,49.0
Belgium,2022-01-16,286508.0,43.0
Belgium,2022-01-23,358686.0,27.0
Belgium,2022-01-30,240113.0,22.0
Belgium,2022-02-06,125043.0,21.0
Belgium,2022-02-13,73142.0,21.0
Belgium,2022-02-20,49811.0,17.0
Belgium,2022-02-27,42258.0,17.0
Belgium,2022-03-06,53760.0,9.0
Belgium,2022-03-13,67509.0,13.0
Belgium,2022-03-20,74524.0,13.0
Belgium,2022-03-27,68963.0,8.0
Belgium,2022-04-03,64684.0,9.0
Belgium,2022-04-10,57231.0,9.0
Brazil,2020-01-26,0.0,4.0
Brazil,2020-02-02,0.0,4.0
Brazil,2020-02-09,0.0,2.0
Brazil,2020-02-16,0.0,3.0
Brazil,2020-02-23,2.0,5.0
Brazil,2020-03-01,11.0,5.0
Brazil,2020-03-08,138.0,9.0
Brazil,2020-03-15,870.0,19.0
Brazil,2020-03-22,2883.0,15.0
Brazil,2020-03-29,6456.0,13.0
Brazil,2020-04-05,10367.0,11.0
Brazil,2020-04-12,15931.0,12.0
Brazil,2020-04-19,22666.0,12.0
Brazil,2020-04-26,37776.0,10.0
Brazil,2020-05-03,58961.0,10.0
Brazil,2020-05-10,77450.0,10.0
Brazil,2020-05-17,118054.0,15.0
Brazil,2020-05-24,151349.0,10.0
Brazil,2020-05-31,173979.0,9.0
Brazil,2020-06-07,175018.0,8.0
Brazil,2020-06-14,254421.0,7.0
Brazil,2020-06-21,232020.0,9.0
Brazil,2020-06-28,261946.0,11.0
Brazil,2020-07-05,263816.0,7.0
Brazil,2020-07-12,233669.0,11.0
Brazil,2020-07-19,321006.0,12.0
Brazil,2020-07-26,312999.0,11.0
Brazil,2020-08-02,306405.0,8.0
Brazil,2020-08-09,301711.0,12.0
Brazil,2020-08-16,266478.0,8.0
Brazil,2020-08-23,263484.0,8.0
Brazil,2020-08-30,275746.0,8.0
Brazil,2020-09-06,193155.0,12.0
Brazil,2020-09-13,212174.0,7.0
Brazil,2020-09-20,189813.0,8.0
Brazil,2020-09-27,188016.0,8.0
Brazil,2020-10-04,175539.0,6.0
Brazil,2020-10-11,141828.0,8.0
Brazil,2020-10-18,158001.0,11.0
Brazil,2020-10-25,153421.0,8.0
Brazil,2020-11-01,118124.0,6.0
Brazil,2020-11-08,195502.0,11.0
Brazil,2020-11-15,204746.0,11.0
Brazil,2020-11-22,241123.0,9.0
Brazil,2020-11-29,283259.0,15.0
Brazil,2020-12-06,304265.0,22.0
Brazil,2020-12-13,333359.0,24.0
Brazil,2020-12-20,251400.0,27.0
Brazil,2020-12-27,249783.0,24.0
Brazil,2021-01-03,361767.0,24.0
Brazil,2021-01-10,379896.0,25.0
Brazil,2021-01-17,360828.0,38.0
Brazil,2021-01-24,358806.0,35.0
Brazil,2021-01-31,322189.0,26.0
Brazil,2021-02-07,314475.0,22.0
Brazil,2021-02-14,327047.0,20.0
Brazil,2021-02-21,380394.0,20.0
Brazil,2021-02-28,421775.0,26.0
Brazil,2021-03-07,500915.0,24.0
Brazil,2021-03-14,511398.0,29.0
Brazil,2021-03-21,539839.0,30.0
Brazil,2021-03-28,461242.0,29.0
Brazil,2021-04-04,492037.0,31.0
Brazil,2021-04-11,460227.0,28.0
Brazil,2021-04-18,403161.0,26.0
Brazil,2021-04-25,418076.0,31.0
Brazil,2021-05-02,425079.0,30.0
Brazil,2021-05-09,440670.0,32.0
Brazil,2021-05-16,456144.0,29.0
Brazil,2021-05-23,424543.0,31.0
Brazil,2021-05-30,434152.0,33.0
Brazil,2021-06-06,471968.0,31.0
Brazil,2021-06-13,503215.0,31.0
Brazil,2021-06-20,503991.0,50.0
Brazil,2021-06-27,355573.0,30.0
Brazil,2021-07-04,325967.0,30.0
Brazil,2021-07-11,289386.0,27.0
Brazil,2021-07-18,310937.0,28.0
Brazil,2021-07-25,247125.0,23.0
Brazil,2021-08-01,233949.0,45.0
Brazil,2021-08-08,198496.0,30.0
Brazil,2021-08-15,206682.0,24.0
Brazil,2021-08-22,173013.0,20.0
Brazil,2021-08-29,147610.0,20.0
Brazil,2021-09-05,113659.0,16.0
Brazil,2021-09-12,114140.0,20.0
Brazil,2021-09-19,123868.0,16.0
Brazil,2021-09-26,104369.0,18.0
Brazil,2021-10-03,109317.0,18.0
Brazil,2021-10-10,70423.0,15.0
Brazil,2021-10-17,86734.0,16.0
Brazil,2021-10-24,79211.0,18.0
Brazil,2021-10-31,70402.0,14.0
Brazil,2021-11-07,78827.0,16.0
Brazil,2021-11-14,58715.0,14.0
Brazil,2021-11-21,65394.0,15.0
Brazil,2021-11-28,60552.0,14.0
Brazil,2021-12-05,49480.0,14.0
Brazil,2021-12-12,24247.0,20.0
Brazil,2021-12-19,22185.0,24.0
Brazil,2021-12-26,57324.0,22.0
Brazil,2022-01-02,203904.0,22.0
Brazil,2022-01-09,482326.0,22.0
Brazil,2022-01-16,949758.0,100.0
Brazil,2022-01-23,1324589.0,20.0
Brazil,2022-01-30,1228348.0,15.0
Brazil,2022-02-06,949740.0,13.0
Brazil,2022-02-13,743081.0,10.0
Brazil,2022-02-20,572185.0,9.0
Brazil,2022-02-27,291248.0,8.0
Brazil,2022-03-06,320224.0,8.0
Brazil,2022-03-13,263411.0,8.0
Brazil,2022-03-20,214668.0,9.0
Brazil,2022-03-27,156472.0,8.0
Brazil,2022-04-03,151194.0,7.0
Brazil,2022-04-10,87255.0,8.0
Canada,2020-01-26,1.0,2.0
Canada,2020-02-02,4.0,1.0
Canada,2020-02-09,1.0,1.0
Canada,2020-02-16,5.0,1.0
Canada,2020-02-23,19.0,2.0
Canada,2020-03-01,65.0,2.0
Canada,2020-03-08,355.0,5.0
Canada,2020-03-15,1742.0,6.0
Canada,2020-03-22,5115.0,5.0
Canada,2020-03-29,9100.0,4.0
Canada,2020-04-05,9214.0,4.0
Canada,2020-04-12,11993.0,4.0
Canada,2020-04-19,11879.0,4.0
Canada,2020-04-26,10885.0,4.0
Canada,2020-05-03,9163.0,4.0
Canada,2020-05-10,7942.0,4.0
Canada,2020-05-17,7664.0,4.0
Canada,2020-05-24,6187.0,3.0
Canada,2020-05-31,4468.0,3.0
Canada,2020-06-07,3001.0,2.0
Canada,2020-06-14,2535.0,3.0
Canada,2020-06-21,2324.0,3.0
Canada,2020-06-28,2060.0,3.0
Canada,2020-07-05,2065.0,3.0
Canada,2020-07-12,2983.0,4.0
Canada,2020-07-19,3399.0,4.0
Canada,2020-07-26,2968.0,4.0
Canada,2020-08-02,2512.0,4.0
Canada,2020-08-09,2617.0,5.0
Canada,2020-08-16,2791.0,3.0
Canada,2020-08-23,3223.0,3.0
Canada,2020-08-30,4085.0,4.0
Canada,2020-09-06,5268.0,4.0
Canada,2020-09-13,7201.0,4.0
Canada,2020-09-20,10109.0,4.0
Canada,2020-09-27,13426.0,3.0
Canada,2020-10-04,14958.0,4.0
Canada,2020-10-11,16147.0,5.0
Canada,2020-10-18,17877.0,5.0
Canada,2020-10-25,20490.0,5.0
Canada,2020-11-01,26480.0,4.0
Canada,2020-11-08,32244.0,10.0
Canada,2020-11-15,33977.0,9.0
Canada,2020-11-22,39796.0,8.0
Canada,2020-11-29,44830.0,11.0
Canada,2020-12-06,46127.0,23.0
Canada,2020-12-13,48459.0,20.0
Canada,2020-12-20,44564.0,13.0
Canada,2020-12-27,48075.0,14.0
Canada,2021-01-03,60792.0,16.0
Canada,2021-01-10,47487.0,19.0
Canada,2021-01-17,37892.0,16.0
Canada,2021-01-24,31146.0,15.0
Canada,2021-01-31,25309.0,13.0
Canada,2021-02-07,21849.0,13.0
Canada,2021-02-14,20185.0,14.0
Canada,2021-02-21,20834.0,24.0
Canada,2021-02-28,20863.0,35.0
Canada,2021-03-07,22401.0,46.0
Canada,2021-03-14,24989.0,51.0
Canada,2021-03-21,32135.0,52.0
Canada,2021-03-28,39324.0,65.0
Canada,2021-04-04,57266.0,88.0
Canada,2021-04-11,60968.0,78.0
Canada,2021-04-18,57357.0,94.0
Canada,2021-04-25,55109.0,93.0
Canada,2021-05-02,51382.0,100.0
Canada,2021-05-09,42323.0,84.0
Canada,2021-05-16,31013.0,72.0
Canada,2021-05-23,19870.0,65.0
Canada,2021-05-30,13696.0,75.0
Canada,2021-06-06,9547.0,74.0
Canada,2021-06-13,6792.0,89.0
Canada,2021-06-20,4530.0,84.0
Canada,2021-06-27,3610.0,61.0
Canada,2021-07-04,3235.0,50.0
Canada,2021-07-11,2572.0,42.0
Canada,2021-07-18,3112.0,34.0
Canada,2021-07-25,4983.0,30.0
Canada,2021-08-01,7773.0,38.0
Canada,2021-08-08,12754.0,29.0
Canada,2021-08-15,16811.0,71.0
Canada,2021-08-22,20960.0,48.0
Canada,2021-08-29,25015.0,61.0
Canada,2021-09-05,26318.0,46.0
Canada,2021-09-12,31929.0,52.0
Canada,2021-09-19,28743.0,66.0
Canada,2021-09-26,30831.0,41.0
Canada,2021-10-03,26146.0,38.0
Canada,2021-10-10,21095.0,42.0
Canada,2021-10-17,18981.0,46.0
Canada,2021-10-24,16280.0,31.0
Canada,2021-10-31,15599.0,27.0
Canada,2021-11-07,17927.0,24.0
Canada,2021-11-14,17506.0,23.0
Canada,2021-11-21,20434.0,26.0
Canada,2021-11-28,21184.0,26.0
Canada,2021-12-05,27533.0,26.0
Canada,2021-12-12,48300.0,47.0
Canada,2021-12-19,127052.0,51.0
Canada,2021-12-26,242609.0,30.0
Canada,2022-01-02,271897.0,35.0
Canada,2022-01-09,242701.0,29.0
Canada,2022-01-16,158962.0,66.0
Canada,2022-01-23,114776.0,19.0
Canada,2022-01-30,88753.0,19.0
Canada,2022-02-06,69446.0,15.0
Canada,2022-02-13,47502.0,14.0
Canada,2022-02-20,40113.0,9.0
Canada,2022-02-27,43581.0,9.0
Canada,2022-03-06,37451.0,7.0
Canada,2022-03-13,30782.0,6.0
Canada,2022-03-20,47067.0,6.0
Canada,2022-03-27,56504.0,6.0
Canada,2022-04-03,39228.0,9.0
Canada,2022-04-10,82753.0,6.0
France,2020-01-26,3.0,2.0
France,2020-02-02,5.0,2.0
France,2020-02-09,1.0,2.0
France,2020-02-16,0.0,2.0
France,2020-02-23,88.0,3.0
France,2020-03-01,848.0,3.0
France,2020-03-08,3545.0,4.0
France,2020-03-15,9951.0,5.0
France,2020-03-22,23204.0,4.0
France,2020-03-29,26747.0,6.0
France,2020-04-05,14150.0,3.0
France,2020-04-12,92812.0,4.0
France,2020-04-19,12493.0,4.0
France,2020-04-26,9986.0,4.0
France,2020-05-03,7974.0,4.0
France,2020-05-10,3408.0,4.0
France,2020-05-17,3135.0,4.0
France,2020-05-24,6483.0,3.0
France,2020-05-31,6151.0,2.0
France,2020-06-07,3454.0,3.0
France,2020-06-14,3670.0,3.0
France,2020-06-21,3417.0,2.0
France,2020-06-28,3513.0,3.0
France,2020-07-05,3715.0,2.0
France,2020-07-12,3785.0,3.0
France,2020-07-19,5842.0,5.0
France,2020-07-26,7285.0,3.0
France,2020-08-02,10093.0,4.0
France,2020-08-09,17475.0,6.0
France,2020-08-16,22743.0,4.0
France,2020-08-23,34631.0,4.0
France,2020-08-30,45047.0,4.0
France,2020-09-06,56982.0,5.0
France,2020-09-13,67472.0,4.0
France,2020-09-20,85310.0,4.0
France,2020-09-27,78895.0,4.0
France,2020-10-04,112726.0,4.0
France,2020-10-11,148284.0,4.0
France,2020-10-18,218839.0,5.0
France,2020-10-25,281379.0,5.0
France,2020-11-01,427902.0,4.0
France,2020-11-08,205943.0,12.0
France,2020-11-15,172137.0,8.0
France,2020-11-22,82001.0,7.0
France,2020-11-29,72907.0,9.0
France,2020-12-06,83877.0,12.0
France,2020-12-13,95305.0,12.0
France,2020-12-20,90368.0,12.0
France,2020-12-27,92430.0,20.0
France,2021-01-03,124081.0,27.0
France,2021-01-10,127112.0,31.0
France,2021-01-17,141131.0,30.0
France,2021-01-24,142698.0,26.0
France,2021-01-31,139555.0,21.0
France,2021-02-07,131418.0,21.0
France,2021-02-14,134647.0,23.0
France,2021-02-21,153116.0,26.0
France,2021-02-28,146478.0,31.0
France,2021-03-07,162911.0,32.0
France,2021-03-14,206788.0,37.0
France,2021-03-21,256625.0,39.0
France,2021-03-28,233454.0,37.0
France,2021-04-04,198973.0,34.0
France,2021-04-11,319402.0,36.0
France,2021-04-18,213430.0,30.0
France,2021-04-25,168820.0,35.0
France,2021-05-02,125667.0,36.0
France,2021-05-09,95880.0,42.0
France,2021-05-16,79047.0,40.0
France,2021-05-23,64523.0,39.0
France,2021-05-30,49381.0,39.0
France,2021-06-06,30237.0,37.0
France,2021-06-13,17804.0,31.0
France,2021-06-20,13041.0,28.0
France,2021-06-27,15267.0,31.0
France,2021-07-04,24785.0,35.0
France,2021-07-11,46929.0,100.0
France,2021-07-18,123561.0,86.0
France,2021-07-25,148542.0,71.0
France,2021-08-01,157971.0,68.0
France,2021-08-08,165336.0,50.0
France,2021-08-15,152823.0,39.0
France,2021-08-22,126795.0,38.0
France,2021-08-29,97184.0,28.0
France,2021-09-05,71553.0,24.0
France,2021-09-12,52248.0,21.0
France,2021-09-19,40186.0,19.0
France,2021-09-26,33767.0,16.0
France,2021-10-03,29244.0,16.0
France,2021-10-10,32822.0,15.0
France,2021-10-17,35600.0,17.0
France,2021-10-24,39717.0,16.0
France,2021-10-31,48411.0,17.0
France,2021-11-07,66247.0,19.0
France,2021-11-14,120091.0,25.0
France,2021-11-21,193042.0,30.0
France,2021-11-28,286637.0,33.0
France,2021-12-05,340003.0,36.0
France,2021-12-12,362560.0,51.0
France,2021-12-19,511020.0,42.0
France,2021-12-26,1103933.0,45.0
France,2022-01-02,1624561.0,64.0
France,2022-01-09,2082263.0,47.0
France,2022-01-16,2498348.0,61.0
France,2022-01-23,2418256.0,30.0
France,2022-01-30,1794307.0,23.0
France,2022-02-06,1019920.0,17.0
France,2022-02-13,605662.0,13.0
France,2022-02-20,418979.0,11.0
France,2022-02-27,365323.0,9.0
France,2022-03-06,439805.0,9.0
France,2022-03-13,604074.0,10.0
France,2022-03-20,863574.0,9.0
France,2022-03-27,976700.0,7.0
France,2022-04-03,944367.0,8.0
France,2022-04-10,607898.0,7.0
Germany,2020-01-26,8.0,4.0
Germany,2020-02-02,5.0,2.0
Germany,2020-02-09,3.0,3.0
Germany,2020-02-16,0.0,2.0
Germany,2020-02-23,50.0,6.0
Germany,2020-03-01,618.0,6.0
Germany,2020-03-08,3111.0,10.0
Germany,2020-03-15,12867.0,16.0
Germany,2020-03-22,31920.0,11.0
Germany,2020-03-29,37196.0,9.0
Germany,2020-04-05,31880.0,10.0
Germany,2020-04-12,19781.0,9.0
Germany,2020-04-19,14999.0,11.0
Germany,2020-04-26,9265.0,9.0
Germany,2020-05-03,6848.0,10.0
Germany,2020-05-10,5221.0,8.0
Germany,2020-05-17,4078.0,7.0
Germany,2020-05-24,3346.0,6.0
Germany,2020-05-31,2482.0,5.0
Germany,2020-06-07,2344.0,5.0
Germany,2020-06-14,3113.0,6.0
Germany,2020-06-21,4108.0,6.0
Germany,2020-06-28,2853.0,6.0
Germany,2020-07-05,2460.0,6.0
Germany,2020-07-12,2816.0,9.0
Germany,2020-07-19,3592.0,10.0
Germany,2020-07-26,4689.0,7.0
Germany,2020-08-02,5683.0,7.0
Germany,2020-08-09,7492.0,14.0
Germany,2020-08-16,9254.0,9.0
Germany,2020-08-23,8904.0,7.0
Germany,2020-08-30,8011.0,7.0
Germany,2020-09-06,9483.0,7.0
Germany,2020-09-13,11590.0,7.0
Germany,2020-09-20,12660.0,8.0
Germany,2020-09-27,14228.0,7.0
Germany,2020-10-04,22423.0,7.0
Germany,2020-10-11,37006.0,9.0
Germany,2020-10-18,61618.0,10.0
Germany,2020-10-25,100748.0,9.0
Germany,2020-11-01,123735.0,6.0
Germany,2020-11-08,131068.0,28.0
Germany,2020-11-15,128972.0,18.0
Germany,2020-11-22,125561.0,14.0
Germany,2020-11-29,125467.0,20.0
Germany,2020-12-06,146960.0,26.0
Germany,2020-12-13,170722.0,27.0
Germany,2020-12-20,155865.0,30.0
Germany,2020-12-27,128248.0,32.0
Germany,2021-01-03,136230.0,26.0
Germany,2021-01-10,128055.0,27.0
Germany,2021-01-17,103043.0,25.0
Germany,2021-01-24,82492.0,27.0
Germany,2021-01-31,70223.0,24.0
Germany,2021-02-07,53053.0,20.0
Germany,2021-02-14,50436.0,23.0
Germany,2021-02-21,55563.0,26.0
Germany,2021-02-28,57633.0,30.0
Germany,2021-03-07,66376.0,32.0
Germany,2021-03-14,87328.0,37.0
Germany,2021-03-21,109442.0,30.0
Germany,2021-03-28,117965.0,36.0
Germany,2021-04-04,107223.0,39.0
Germany,2021-04-11,142664.0,39.0
Germany,2021-04-18,145568.0,37.0
Germany,2021-04-25,131887.0,48.0
Germany,2021-05-02,107141.0,50.0
Germany,2021-05-09,77261.0,54.0
Germany,2021-05-16,57310.0,53.0
Germany,2021-05-23,33052.0,57.0
Germany,2021-05-30,22631.0,52.0
Germany,2021-06-06,15553.0,58.0
Germany,2021-06-13,7659.0,50.0
Germany,2021-06-20,5033.0,50.0
Germany,2021-06-27,4181.0,50.0
Germany,2021-07-04,5067.0,43.0
Germany,2021-07-11,7969.0,37.0
Germany,2021-07-18,11122.0,33.0
Germany,2021-07-25,14654.0,34.0
Germany,2021-08-01,18474.0,53.0
Germany,2021-08-08,28646.0,31.0
Germany,2021-08-15,44862.0,29.0
Germany,2021-08-22,62984.0,29.0
Germany,2021-08-29,71057.0,46.0
Germany,2021-09-05,75107.0,24.0
Germany,2021-09-12,64484.0,25.0
Germany,2021-09-19,53825.0,22.0
Germany,2021-09-26,57532.0,17.0
Germany,2021-10-03,56525.0,20.0
Germany,2021-10-10,62446.0,18.0
Germany,2021-10-17,87318.0,18.0
Germany,2021-10-24,128238.0,18.0
Germany,2021-10-31,162827.0,20.0
Germany,2021-11-07,244481.0,23.0
Germany,2021-11-14,324244.0,30.0
Germany,2021-11-21,405080.0,39.0
Germany,2021-11-28,398775.0,35.0
Germany,2021-12-05,361147.0,68.0
Germany,2021-12-12,286971.0,31.0
Germany,2021-12-19,217093.0,29.0
Germany,2021-12-26,195533.0,25.0
Germany,2022-01-02,297070.0,26.0
Germany,2022-01-09,439589.0,26.0
Germany,2022-01-16,682534.0,100.0
Germany,2022-01-23,1022238.0,20.0
Germany,2022-01-30,1271172.0,16.0
Germany,2022-02-06,1330084.0,15.0
Germany,2022-02-13,1225593.0,12.0
Germany,2022-02-20,1129751.0,11.0
Germany,2022-02-27,1099255.0,9.0
Germany,2022-03-06,1320644.0,7.0
Germany,2022-03-13,1553481.0,8.0
Germany,2022-03-20,1596829.0,6.0
Germany,2022-03-27,1408497.0,8.0
Germany,2022-04-03,1093702.0,8.0
Germany,2022-04-10,692114.0,5.0
China HongKong,2020-01-26,8.0,3.0
China HongKong,2020-02-02,13.0,2.0
China HongKong,2020-02-09,30.0,2.0
China HongKong,2020-02-16,13.0,2.0
China HongKong,2020-02-23,26.0,2.0
China HongKong,2020-03-01,13.0,3.0
